country,month_period,temperature_celsius,temperature_fahrenheit,precip_mm,humidity,wind_kph
Sierra Leone,2025-11,24.956666666666667,76.93666666666667,0.17833333333333334,86.36666666666666,5.973333333333333
Sierra Leone,2025-12,24.325806451612905,75.79032258064517,0.10258064516129031,86.70967741935483,5.980645161290322
Sierra Leone,2026-01,24.896666666666665,76.82333333333332,0.06199999999999999,84.86666666666666,6.7266666666666675
Sierra Leone,2026-02,24.8,76.63214285714285,0.0017857142857142859,82.75,7.507142857142858
Sierra Leone,2026-03,25.18148148148148,77.31481481481481,0.08481481481481482,81.62962962962963,7.948148148148148
Singapore,2024-05,28.294117647058822,82.92941176470588,0.4329411764705882,83.52941176470588,6.588235294117647
Singapore,2024-06,28.36,83.05,0.22166666666666668,78.36666666666666,7.626666666666666
Singapore,2024-07,28.896551724137932,84.01724137931035,0.04448275862068966,74.55172413793103,13.144827586206896
Singapore,2024-08,28.809677419354838,83.85806451612903,0.016774193548387096,73.0,13.358064516129032
Singapore,2024-09,29.69333333333333,85.44666666666667,0.376,68.43333333333334,11.756666666666666
Singapore,2024-10,29.706451612903226,85.47741935483872,0.14258064516129032,70.38709677419355,12.567741935483872
Singapore,2024-11,27.966666666666665,82.33666666666666,0.822,80.36666666666666,10.72
Singapore,2024-12,28.48709677419355,83.2741935483871,0.4851612903225806,74.74193548387096,16.68064516129032
Singapore,2025-01,28.0,82.40322580645162,1.0874193548387097,73.74193548387096,19.125806451612902
Singapore,2025-02,29.192857142857143,84.53928571428571,0.2942857142857143,67.14285714285714,17.17142857142857
Singapore,2025-03,29.393548387096775,84.90967741935484,0.8822580645161291,72.29032258064517,15.0
Singapore,2025-04,29.946666666666665,85.92,0.5476666666666666,71.23333333333333,10.976666666666667
Singapore,2025-05,30.993548387096777,87.79354838709678,0.13064516129032258,67.09677419354838,12.948387096774193
Singapore,2025-06,31.263333333333332,88.28333333333333,0.17766666666666667,62.86666666666667,12.846666666666666
Singapore,2025-07,31.54516129032258,88.7741935483871,0.11741935483870967,61.483870967741936,15.077419354838709
Singapore,2025-08,30.23548387096774,86.4258064516129,0.18516129032258066,65.16129032258064,15.438709677419356
Singapore,2025-09,29.92,85.86999999999999,0.23800000000000002,67.1,13.65
Singapore,2025-10,31.383870967741935,88.48709677419355,0.22516129032258067,59.806451612903224,15.01290322580645
Singapore,2025-11,30.48,86.87666666666668,0.25066666666666665,68.13333333333334,17.209999999999997
Singapore,2025-12,29.951612903225808,85.91612903225807,0.83,69.80645161290323,13.596774193548388
Singapore,2026-01,30.8,87.44333333333334,0.25866666666666666,58.0,17.276666666666664
Singapore,2026-02,30.61785714285714,87.11428571428571,0.5157142857142857,63.75,15.760714285714286
Singapore,2026-03,31.98888888888889,89.57407407407408,0.3496296296296296,58.48148148148148,13.007407407407406
Slovakia,2024-05,21.235294117647058,70.2235294117647,0.09176470588235294,59.35294117647059,15.63529411764706
Slovakia,2024-06,25.433333333333334,77.79333333333334,0.4713333333333333,54.7,14.843333333333334
Slovakia,2024-07,29.25357142857143,84.64642857142857,0.017499999999999998,40.42857142857143,14.65
Slovakia,2024-08,30.19677419354839,86.36129032258064,0.006774193548387097,40.645161290322584,12.229032258064517
Slovakia,2024-09,20.779999999999998,69.40666666666667,0.23066666666666666,57.43333333333333,17.73
Slovakia,2024-10,13.7,56.66129032258065,0.04483870967741936,73.51612903225806,14.729032258064517
